id,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
876,... < 0 DM,30,all credits at this bank paid back duly,others,4249,unknown/no savings account,unemployed,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,28,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,no,no,bad
563,... < 0 DM,60,no credits taken/all credits paid back duly,others,7408,... <  100 DM,< 1 yr,< 20,none,1 <= ... < 4 yrs,car or other,24,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,bad
190,0<= ... < 200 DM,21,no credits taken/all credits paid back duly,others,2923,... <  100 DM,1 <= ... < 4 yrs,>= 35,none,< 1 yr,building soc. savings agr./life insurance,28,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
476,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,vacation,937,unknown/no savings account,< 1 yr,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,27,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
511,... >= 200 DM / salary for at least 1 year,6,all credits at this bank paid back duly,others,2080,100 <= ... <  500 DM,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,good
314,... < 0 DM,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,good
460,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,car (new),2445,... >= 1000 DM,< 1 yr,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,26,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
192,... < 0 DM,36,no credits taken/all credits paid back duly,repairs,3711,... >= 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,27,none,rent,1,skilled employee/official,0 to 2,no,no,good
386,... < 0 DM,9,no credits taken/all credits paid back duly,furniture/equipment,458,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,24,none,rent,1,skilled employee/official,0 to 2,no,no,good
806,no checking account,24,no credits taken/all credits paid back duly,others,1207,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,bad
344,... >= 200 DM / salary for at least 1 year,9,no credits taken/all credits paid back duly,others,3577,... <  100 DM,1 <= ... < 4 yrs,>= 35,guarantor,1 <= ... < 4 yrs,unknown / no property,26,none,for free,1,skilled employee/official,3 or more,no,yes,good
770,no checking account,15,no credits taken/all credits paid back duly,radio/television,1275,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,24,none,for free,1,skilled employee/official,0 to 2,no,no,bad
309,no checking account,21,no credits taken/all credits paid back duly,furniture/equipment,2606,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,car or other,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
662,... < 0 DM,12,no credits taken/all credits paid back duly,furniture/equipment,1103,unknown/no savings account,4 <= ... < 7 yrs,< 20,guarantor,4 <= ... < 7 yrs,unknown / no property,29,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
131,0<= ... < 200 DM,24,no credits taken/all credits paid back duly,car (used),1925,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,no,no,good
664,... < 0 DM,6,no credits taken/all credits paid back duly,furniture/equipment,1068,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,28,none,rent,1,skilled employee/official,3 or more,no,no,good
872,... >= 200 DM / salary for at least 1 year,36,all credits at this bank paid back duly,others,7855,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,25,stores,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
373,... < 0 DM,24,all credits at this bank paid back duly,car (new),7758,500 <= ... < 1000 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,29,none,for free,1,skilled employee/official,0 to 2,no,no,good
459,... < 0 DM,24,existing credits paid back duly till now,car (used),2333,... >= 1000 DM,< 1 yr,< 20,none,1 <= ... < 4 yrs,car or other,29,bank,rent,1,unskilled - resident,0 to 2,no,no,good
615,no checking account,24,no credits taken/all credits paid back duly,car (new),6579,unknown/no savings account,unemployed,< 20,none,1 <= ... < 4 yrs,real estate,29,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
107,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,retraining,1412,unknown/no savings account,1 <= ... < 4 yrs,< 20,guarantor,1 <= ... < 4 yrs,unknown / no property,29,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
738,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,furniture/equipment,1149,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,46,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
741,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,car (used),1736,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,31,none,rent,1,unskilled - resident,0 to 2,no,no,good
661,... < 0 DM,8,no credits taken/all credits paid back duly,furniture/equipment,1414,unknown/no savings account,1 <= ... < 4 yrs,< 20,guarantor,1 <= ... < 4 yrs,unknown / no property,33,none,rent,1,skilled employee/official,0 to 2,no,yes,good
860,no checking account,12,no credits taken/all credits paid back duly,furniture/equipment,727,... <  100 DM,< 1 yr,< 20,none,4 <= ... < 7 yrs,real estate,33,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,bad
137,... < 0 DM,12,no credits taken/all credits paid back duly,others,1318,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,54,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
637,no checking account,12,all credits at this bank paid back duly,car (used),2246,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,car or other,60,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
320,... >= 200 DM / salary for at least 1 year,6,delay in paying off in the past,others,1204,... <  100 DM,1 <= ... < 4 yrs,< 20,none,< 1 yr,real estate,35,bank,for free,1,skilled employee/official,0 to 2,no,yes,good
550,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,car (used),1402,100 <= ... <  500 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,37,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
175,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,furniture/equipment,1963,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,none,for free,2-3,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
236,no checking account,24,no credits taken/all credits paid back duly,furniture/equipment,1603,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,55,none,rent,1,skilled employee/official,0 to 2,no,no,good
347,... >= 200 DM / salary for at least 1 year,10,no credits taken/all credits paid back duly,repairs,727,100 <= ... <  500 DM,>= 7 yrs,< 20,none,>= 7 yrs,real estate,46,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,good
500,no checking account,12,no credits taken/all credits paid back duly,furniture/equipment,1680,100 <= ... <  500 DM,>= 7 yrs,20 <= ... < 25,none,< 1 yr,unknown / no property,35,none,rent,1,skilled employee/official,0 to 2,no,no,good
199,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,furniture/equipment,2141,... <  100 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,< 1 yr,real estate,35,none,rent,1,skilled employee/official,0 to 2,no,no,good
313,... >= 200 DM / salary for at least 1 year,6,all credits at this bank paid back duly,others,250,500 <= ... < 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,41,bank,rent,2-3,unskilled - resident,0 to 2,no,no,good
602,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,car (used),2028,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,car or other,30,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
880,no checking account,24,critical account/other credits elsewhere,business,1358,... >= 1000 DM,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,40,stores,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
262,... >= 200 DM / salary for at least 1 year,11,all credits at this bank paid back duly,others,1393,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,35,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
618,no checking account,18,no credits taken/all credits paid back duly,others,2249,... <  100 DM,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,30,none,rent,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
543,... < 0 DM,12,no credits taken/all credits paid back duly,car (used),1922,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,37,none,rent,1,unskilled - resident,0 to 2,no,no,bad
108,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,furniture/equipment,1473,unknown/no savings account,< 1 yr,20 <= ... < 25,none,>= 7 yrs,unknown / no property,39,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
293,... >= 200 DM / salary for at least 1 year,6,all credits at this bank paid back duly,furniture/equipment,1898,... >= 1000 DM,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,34,none,rent,2-3,unskilled - resident,3 or more,no,no,good
290,... >= 200 DM / salary for at least 1 year,15,existing credits paid back duly till now,furniture/equipment,1478,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,33,bank,rent,2-3,skilled employee/official,0 to 2,no,no,good
653,... < 0 DM,12,no credits taken/all credits paid back duly,vacation,754,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,car or other,38,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
319,... >= 200 DM / salary for at least 1 year,15,all credits at this bank paid back duly,furniture/equipment,1360,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,31,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
328,0<= ... < 200 DM,6,all credits at this bank paid back duly,others,1343,unknown/no savings account,>= 7 yrs,>= 35,none,>= 7 yrs,unknown / no property,46,none,rent,2-3,skilled employee/official,3 or more,no,yes,good
452,no checking account,20,no credits taken/all credits paid back duly,car (used),2212,... >= 1000 DM,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,39,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
788,... < 0 DM,15,existing credits paid back duly till now,domestic appliances,1512,500 <= ... < 1000 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,car or other,61,stores,rent,2-3,skilled employee/official,0 to 2,no,no,bad
437,... >= 200 DM / salary for at least 1 year,15,all credits at this bank paid back duly,repairs,1532,... <  100 DM,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,no,no,good
89,no checking account,6,all credits at this bank paid back duly,others,666,500 <= ... < 1000 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,39,none,rent,2-3,unskilled - resident,0 to 2,yes (under customer name),no,good
352,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,others,1525,500 <= ... < 1000 DM,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,yes (under customer name),no,good
645,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,repairs,1597,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,real estate,54,none,own,2-3,skilled employee/official,3 or more,no,no,good
529,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,furniture/equipment,1505,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,real estate,32,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
986,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,retraining,2292,unknown/no savings account,unemployed,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,42,stores,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
817,0<= ... < 200 DM,10,no credits taken/all credits paid back duly,others,1240,... <  100 DM,>= 7 yrs,>= 35,none,>= 7 yrs,real estate,48,none,own,1,unskilled - resident,3 or more,no,no,bad
295,... >= 200 DM / salary for at least 1 year,15,existing credits paid back duly till now,car (used),960,500 <= ... < 1000 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,30,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
426,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,furniture/equipment,717,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,52,none,rent,4-5,skilled employee/official,0 to 2,no,no,good
714,... >= 200 DM / salary for at least 1 year,9,all credits at this bank paid back duly,repairs,1244,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,car or other,41,none,for free,2-3,unskilled - resident,0 to 2,no,no,good
560,... < 0 DM,14,no credits taken/all credits paid back duly,retraining,1410,100 <= ... <  500 DM,>= 7 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,35,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
446,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,car (used),1574,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,50,none,rent,1,skilled employee/official,0 to 2,no,no,good
801,no checking account,24,no credits taken/all credits paid back duly,others,1381,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,35,none,rent,1,skilled employee/official,0 to 2,no,no,bad
56,no checking account,12,all credits at this bank paid back duly,furniture/equipment,385,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,58,none,rent,>= 6,unskilled - resident,0 to 2,yes (under customer name),no,good
45,... < 0 DM,18,no credits taken/all credits paid back duly,repairs,1239,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,real estate,61,none,own,1,skilled employee/official,0 to 2,no,no,good
722,0<= ... < 200 DM,15,no credits taken/all credits paid back duly,repairs,1905,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,40,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
282,0<= ... < 200 DM,12,no credits taken/all credits paid back duly,car (used),2251,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,46,none,rent,1,unskilled - resident,0 to 2,no,no,good
894,no checking account,18,no credits taken/all credits paid back duly,car (used),1131,unknown/no savings account,unemployed,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,33,none,rent,1,skilled employee/official,0 to 2,no,no,bad
245,... >= 200 DM / salary for at least 1 year,6,critical account/other credits elsewhere,furniture/equipment,1750,100 <= ... <  500 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,45,bank,rent,1,unskilled - resident,3 or more,no,no,good
823,no checking account,24,no credits taken/all credits paid back duly,furniture/equipment,1938,unknown/no savings account,< 1 yr,< 20,none,4 <= ... < 7 yrs,car or other,32,none,rent,1,skilled employee/official,0 to 2,no,no,bad
942,... < 0 DM,12,no credits taken/all credits paid back duly,others,888,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,41,bank,rent,1,unskilled - resident,3 or more,no,no,bad
61,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,others,1163,100 <= ... <  500 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,44,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
768,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,others,1530,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,32,bank,rent,2-3,skilled employee/official,0 to 2,no,no,bad
866,0<= ... < 200 DM,15,all credits at this bank paid back duly,furniture/equipment,1271,... >= 1000 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,>= 7 yrs,real estate,39,none,own,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
690,no checking account,24,no credits taken/all credits paid back duly,furniture/equipment,1282,... <  100 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,32,none,rent,1,unskilled - resident,0 to 2,no,no,bad
315,no checking account,6,no credits taken/all credits paid back duly,others,662,unknown/no savings account,< 1 yr,20 <= ... < 25,none,>= 7 yrs,unknown / no property,41,none,rent,1,unskilled - resident,3 or more,yes (under customer name),no,good
311,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,furniture/equipment,930,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,65,none,rent,>= 6,skilled employee/official,0 to 2,no,no,good
678,... < 0 DM,18,all credits at this bank paid back duly,furniture/equipment,1795,unknown/no savings account,>= 7 yrs,20 <= ... < 25,guarantor,>= 7 yrs,unknown / no property,48,bank,for free,2-3,unskilled - resident,0 to 2,yes (under customer name),no,good
495,no checking account,12,all credits at this bank paid back duly,car (new),1409,unknown/no savings account,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,54,none,rent,1,skilled employee/official,0 to 2,no,no,good
527,no checking account,12,no credits taken/all credits paid back duly,furniture/equipment,701,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,40,none,rent,1,unskilled - resident,0 to 2,no,no,good
943,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,repairs,719,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,41,bank,rent,1,unskilled - resident,3 or more,no,no,bad
949,no checking account,18,critical account/other credits elsewhere,others,1442,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,real estate,32,bank,own,2-3,unskilled - resident,3 or more,no,no,bad
657,... < 0 DM,24,all credits at this bank paid back duly,furniture/equipment,1216,... <  100 DM,< 1 yr,< 20,none,>= 7 yrs,real estate,38,bank,rent,2-3,skilled employee/official,3 or more,no,no,bad
214,0<= ... < 200 DM,6,all credits at this bank paid back duly,others,1299,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,< 1 yr,unknown / no property,74,none,rent,4-5,unemployed/unskilled - non-resident,3 or more,no,yes,good
409,... < 0 DM,18,no credits taken/all credits paid back duly,retraining,1913,500 <= ... < 1000 DM,< 1 yr,20 <= ... < 25,none,4 <= ... < 7 yrs,unknown / no property,36,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
614,no checking account,15,no credits taken/all credits paid back duly,car (used),1845,unknown/no savings account,< 1 yr,< 20,guarantor,< 1 yr,car or other,46,none,for free,1,skilled employee/official,0 to 2,no,no,good
79,no checking account,21,all credits at this bank paid back duly,others,1602,unknown/no savings account,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,30,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
558,0<= ... < 200 DM,12,no credits taken/all credits paid back duly,car (used),1474,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,car or other,33,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
597,no checking account,12,no credits taken/all credits paid back duly,car (used),708,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,guarantor,4 <= ... < 7 yrs,car or other,38,none,rent,1,unskilled - resident,3 or more,no,no,good
166,... >= 200 DM / salary for at least 1 year,9,all credits at this bank paid back duly,others,2134,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,48,none,rent,4-5,skilled employee/official,0 to 2,yes (under customer name),no,good
665,no checking account,8,all credits at this bank paid back duly,others,713,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,47,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
306,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,others,1469,... <  100 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,41,none,for free,1,unskilled - resident,0 to 2,no,no,good
545,... >= 200 DM / salary for at least 1 year,4,all credits at this bank paid back duly,furniture/equipment,1544,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,< 1 yr,unknown / no property,42,none,rent,4-5,unskilled - resident,3 or more,no,no,good
345,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,others,682,... <  100 DM,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,51,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
232,... >= 200 DM / salary for at least 1 year,6,delay in paying off in the past,furniture/equipment,426,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,39,none,rent,1,unskilled - resident,0 to 2,no,no,good
4,no checking account,12,all credits at this bank paid back duly,others,2122,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,39,none,for free,2-3,unskilled - resident,3 or more,no,yes,good
800,0<= ... < 200 DM,24,no credits taken/all credits paid back duly,others,947,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,real estate,38,bank,own,1,skilled employee/official,3 or more,no,no,bad
307,no checking account,6,no credits taken/all credits paid back duly,car (used),1374,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,36,bank,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,good
110,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,repairs,2012,... >= 1000 DM,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,61,none,rent,1,skilled employee/official,0 to 2,no,no,good
78,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,others,1940,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,60,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
85,... >= 200 DM / salary for at least 1 year,15,all credits at this bank paid back duly,car (used),1520,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,car or other,63,none,rent,1,skilled employee/official,0 to 2,no,no,good
287,no checking account,6,all credits at this bank paid back duly,furniture/equipment,338,100 <= ... <  500 DM,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,52,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
895,... < 0 DM,24,existing credits paid back duly till now,car (used),2064,unknown/no savings account,unemployed,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,34,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
399,... >= 200 DM / salary for at least 1 year,12,existing credits paid back duly till now,car (new),1503,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,41,none,for free,1,skilled employee/official,0 to 2,no,no,good
6,no checking account,10,all credits at this bank paid back duly,others,2241,unknown/no savings account,< 1 yr,>= 35,none,4 <= ... < 7 yrs,unknown / no property,48,none,for free,2-3,unskilled - resident,3 or more,no,yes,good
466,0<= ... < 200 DM,12,no credits taken/all credits paid back duly,car (used),1424,... >= 1000 DM,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,55,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
267,... < 0 DM,9,no credits taken/all credits paid back duly,furniture/equipment,2118,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,37,none,rent,1,unskilled - resident,3 or more,no,no,good
358,... >= 200 DM / salary for at least 1 year,10,all credits at this bank paid back duly,others,1231,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,32,none,rent,2-3,unskilled - resident,3 or more,no,yes,good
491,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,furniture/equipment,2051,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,unknown / no property,33,none,rent,1,skilled employee/official,0 to 2,no,no,good
119,... >= 200 DM / salary for at least 1 year,9,all credits at this bank paid back duly,repairs,936,100 <= ... <  500 DM,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,52,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
798,0<= ... < 200 DM,21,all credits at this bank paid back duly,repairs,2319,unknown/no savings account,< 1 yr,25 <= ... < 35,none,< 1 yr,building soc. savings agr./life insurance,33,none,for free,1,skilled employee/official,0 to 2,no,no,bad
450,... < 0 DM,9,no credits taken/all credits paid back duly,furniture/equipment,790,100 <= ... <  500 DM,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,66,none,rent,1,unskilled - resident,0 to 2,no,no,good
936,no checking account,20,all credits at this bank paid back duly,others,2235,unknown/no savings account,1 <= ... < 4 yrs,< 20,guarantor,1 <= ... < 4 yrs,car or other,33,bank,for free,2-3,skilled employee/official,0 to 2,no,yes,bad
8,no checking account,6,all credits at this bank paid back duly,others,1361,unknown/no savings account,< 1 yr,25 <= ... < 35,none,>= 7 yrs,unknown / no property,40,none,rent,1,unskilled - resident,3 or more,no,yes,good
423,... < 0 DM,16,all credits at this bank paid back duly,others,1175,unknown/no savings account,unemployed,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,68,none,own,4-5,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,good
779,... < 0 DM,18,all credits at this bank paid back duly,furniture/equipment,1245,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,33,none,rent,1,skilled employee/official,0 to 2,no,no,bad
950,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,furniture/equipment,797,... >= 1000 DM,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,car or other,33,none,rent,1,unskilled - resident,3 or more,no,no,bad
335,... >= 200 DM / salary for at least 1 year,24,existing credits paid back duly till now,others,717,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,54,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
568,... >= 200 DM / salary for at least 1 year,6,all credits at this bank paid back duly,others,362,... <  100 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,52,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
